"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"450",594,"US",15045055,"R3IFVVHSXTZSIH","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Love it but...","Nice little gadget that was given to me because it was extra. I love it but it does seem to freeze up a lot .","2015-08-12",0,1,"Speed"
"451",595,"US",24011021,"R3OPG89RHJNEO2","B00KC88MSC",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Its a Kindle","Its a kindle what more is there to  say. Great tablet for its purpose.","2015-08-12",1,1,"Reading"
"452",598,"US",46849297,"R1XMTVRQ7M8HBI","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","love it","2015-08-12",1,1,"OTHER"
"453",600,"US",47745955,"R9ET3ZRZ3AKOW","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Works perfectly for my needs but is a little heavy.","2015-08-12",1,1,"Portability"
"454",601,"US",34041366,"R1DCTL7W9VXE6C","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Multiple uses and great price!","Easy to use and has multiple uses for teenager (books and games), pre-schooler (educational games), classroom use (online edu. games and easy storage)!","2015-08-12",1,1,"Ease"
"455",602,"US",16602631,"RCI00U4FUAQMB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","So far it looks like a great machine.","2015-08-12",1,1,"OTHER"
"456",603,"US",2484065,"R2218SK6ZY5QMS","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I love my Fire HD 7 !","I love my Fire HD 7 with 7&#34; display, I still have yet to learn everything about it but it's so lightweight , easy to read, clear and crisp visually.","2015-08-12",1,1,"Display"
"457",604,"US",32820646,"R36XNPDO6ZTWYY","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","... about my new kindle HDX I sure I will enjoy it as much as I did my first kindle ...","I am very excited about my new kindle HDX I'm sure I will enjoy it as much as I did my first kindle hd.","2015-08-12",1,1,"OTHER"
"458",606,"US",2766167,"R2C6X72VGZU9TG","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it...","2015-08-12",1,1,"OTHER"
"459",607,"US",876139,"R2Q2TUOTVJ56O","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I'm very pleased with it so far.","2015-08-12",1,1,"OTHER"
"460",608,"US",36241546,"R2QHSSUI61ZSDR","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Free time on the Kindle is wonderful for young kids","Free time on the Kindle is wonderful for young kids.  Makes it very easy to limit what they have access to.","2015-08-12",1,1,"Parental Controls"
"461",609,"US",414135,"R3NH55N4WR2ID9","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I love the case very easy to use and has a ...","I love the case very easy to use and has a bend back so you could set it on the table and read hands free.","2015-08-11",1,1,"Ease"
"462",610,"US",2208265,"R34C6CWK0GTEZS","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","loving it","I love it","2015-08-11",1,1,"OTHER"
"463",611,"US",40266615,"R22I67B900WAP2","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I just wish it charged faster. Other then that ...","I just wish it charged faster. Other then that My only problem, is that my 12 year old keeps borrowing it! Lol","2015-08-11",1,1,"Battery"
"464",613,"US",2726556,"R3JRWPVLT9VRV8","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great product","Love it, it works perfectly. No issues with it at all.","2015-08-11",1,1,"Ease"
"465",614,"US",25260413,"R3M85JPWZR63T9","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","love it","2015-08-11",1,1,"OTHER"
"466",615,"US",2233394,"R1M2TF9TIC9MZ6","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Works great","2015-08-11",1,1,"OTHER"
"467",616,"US",11032276,"R1EC5GIQ20V0VO","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great as always. Just what I expected from Kindle!","2015-08-11",1,1,"Reading"
"468",617,"US",25235937,"RNLR9VGGRMORI","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","This is the best tablet for a kid","This is the best tablet for a kid. I got mine during the Black Friday in July sale and the value is amazing. Do yourself a favor and skip the Nabi and Nabi Jr and just buy this one.","2015-08-11",1,1,"Price"
"469",618,"US",44761937,"RGXV2ED655VA4","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it !!! Had a kindle paper white and wanted to upgrade","2015-08-11",1,1,"Reading"
"470",619,"US",47357490,"R1DIMLIRSU3TZ","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","It's been great so far. I appreciate the larger screen and the HD.","2015-08-11",1,1,"Display"
"471",620,"US",674072,"R353L4I7BOQRLW","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Good one","Works well for me","2015-08-11",1,1,"OTHER"
"472",621,"US",45156359,"R1B3ZRFB1H141A","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great product","My daughter is 9 and she has had an iPad since she was 5, but when she got the Fire HD 7 she could not put it down. Great product!","2015-08-11",1,1,"Parental Controls"
"473",622,"US",6377788,"R2J1Q869DNW0FM","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","so far so good.","I'm still learning how to use it.  but, so far so good.","2015-08-11",1,1,"Ease"
"474",623,"US",522044,"RCCX7STTOC1EO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","It's my first experience and it was a good one. My wife bought a Nook for our ...","It's my first experience and it was a good one. My wife bought a Nook for our grandson, and she's had two Nooksack of her own. After she saw my Fire, she bought on for herself.","2015-08-11",1,1,"OTHER"
"475",624,"US",42709021,"R2AI10YD0NBPNL","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Happy Customer","So happy with this device!  Researched it, and found it to live up to and exceed my expectations!  Easy to use, powerful, plenty of storage, so many uses and options.  Amazon Kindle help staff are awesome too!","2015-08-11",1,1,"Ease"
"476",625,"US",804228,"RQ6PMI393YRFE","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-11",1,1,"OTHER"
"477",626,"US",11111666,"R2HY36FPUVQOSA","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great reader","This is the second in the house.  We love them.","2015-08-11",1,1,"OTHER"
"478",627,"US",38469715,"R3W08HOYV5Q75C","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Its fast enough and problem free.","2015-08-11",1,1,"Speed"
"479",628,"US",10917926,"R2GY8FH4HUWMXO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love my Kindle Fire","I have had at least 5 Kindle products.  I started out with the reader when they first came out.  A year later my husband bought me a Kindle Fire for Christmas.  It died in the hot tub (husband didn't see that it was sitting on the open cover) so I got it replaced with the warranty.  After that one my best friend got one and put it on my account so we can share our books (we like the same kind of books).  Recently I bought another one (this one) and gave my older one to my 10 year old grandson for his birthday.  He loves it as much as I love mine.  I log onto the local library and borrow books. I use it to go online and locate whatever I need. I use it to watch shows while I walk on my treadmill.  It uses Wifi only but you can find Wifi almost anywhere nowadays so it is rarely a problem.  I take my Kindle with me everywhere I go and don't know what I would do without it.","2015-08-11",1,1,"Reading"
"480",630,"US",20668395,"R1OED1PG2UY1ET","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","My New Fire HD 7","This kindle is replacing my original Kindle Fire.  I like this version, but there are few changes I don't like.  One thing is on the original Fire when it was charging you could tell when it was fully charged by seeing the light go green.  On the new version, there is no light so you need to continue to check.  Also, when the Kindle is on sleep mode advertisements rolling across the screen.  I'm not a fan!<br />When watching a video ---WOW! what a difference from the original.  It makes all of the other imperfections meaningless.  The sound, color and graphics are great.<br />Other than the few negatives, I do like the new edition but wished I would have gotten a larger screen.  My next purchase will be a larger screen.  But when I call Amazon support when the original had problems, the tech was so helpful and positive.  This is one reason I will continue to buy Amazon products. 5 stars for support.","2015-08-11",1,1,"Display"
"481",631,"US",47189619,"RAEPAGN6QEW7T","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great for the price!","Easy and fun to use!!!","2015-08-11",1,1,"Ease"
"482",632,"US",44496037,"R1V2PKS1Q5KJ9X","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love the fire hd 7. More than I expected.","2015-08-11",1,1,"OTHER"
"483",633,"US",37232591,"R36MD8LWY0W6EF","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Nice product. Easy to use","2015-08-11",1,1,"Ease"
"484",634,"US",16027112,"R1V5KHRP2JJ710","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","I like the new one just getting use to","2015-08-11",1,1,"OTHER"
"485",635,"US",17992250,"R10C5JDOKD6XH4","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle fire","It came when was expected and its a great upgrade from the kindle. I like it very much. It took a little time to get it started, but the directions were clear and easy.","2015-08-11",1,1,"Ease"
"486",636,"US",1036474,"R2P4KHHFEIO6YU","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","It exceeds my expectation!!","2015-08-11",1,1,"OTHER"
"487",637,"US",43322850,"R1AMJ76BYMCOX8","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","love it!!!!!","2015-08-11",1,1,"OTHER"
"488",638,"US",46390409,"R1A58ID9UA0L0M","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","I love it, I take every where","2015-08-11",1,1,"Portability"
"489",639,"US",42195289,"RV2XHF26YMDA4","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great reader and streamed movies Little slow because of our ...","Great reader and streamed movies<br /> Little slow because of our WiFi bandwidth caused a lot of buffering but overall great traveling companion","2015-08-11",1,1,"Speed"
"490",640,"US",39734329,"R1HZJ1NRISOMQA","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Overall Decent Tablet","This tablet is great for book nerds like myself. The image is clear and the tablet is fast. Great camera and features. I am a little disappointed by the app store. It doesn't carry a lot of common apps such as Instagram. I wish it had the Google Play Store and matched up with my Google account more. If certain apps and social media are not all that important to you, then this is definitely a great tablet.","2015-08-11",0,1,"Apps"
"491",641,"US",11227424,"R1062P0CNGQLID","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","easy to handle lightweight loaded with options best yet","easy to handle lightweight loaded with options best yet","2015-08-11",1,1,"Ease"
"492",642,"US",592276,"RX6CXFXZW6EVB","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle to Fire","Love the step up!","2015-08-11",1,1,"OTHER"
"493",643,"US",51734048,"RZS9GYO7DK0IK","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","A happy Fire HD owner's opinion","The Kindle Fire HD is an excellent product.  I am thrilled with the abilities of the Fire HD to run books, games and internet access, just to name a few of its features.  As an e-reader its size is just right for comfort while using and makes a great travel accessory, whether its on vacation or just to the doctor's office. I would happily recommend this to a friend.","2015-08-11",1,1,"Portability"
"494",644,"US",17163486,"R20XNLGP17FHXJ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Everything went ass planned.","2015-08-11",1,1,"OTHER"
"495",645,"US",46653828,"R2GGPD3S7KZ0DY","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Love it. This is my third Kindle . They just keep getting better.","2015-08-10",1,1,"Reading"
"496",646,"US",26466743,"R3BP7ITP92EDGZ","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","So happy to have a new kindle that works .","2015-08-10",1,1,"Ease"
"497",647,"US",41432977,"R2FPF0XDSYH55C","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love it!","2015-08-10",1,1,"OTHER"
"498",648,"US",1780512,"R2LCOFT0WO52HP","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","so far its great !!!","2015-08-10",1,1,"OTHER"
"499",649,"US",49541059,"R3CNLSF01FSDWI","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","VERY HAPPY WITH IT!!","2015-08-10",1,1,"OTHER"
"500",650,"US",126968,"RHG7LT17AIJXH","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it so far.","2015-08-10",1,1,"OTHER"
"501",651,"US",17958022,"RI3I44ZC5Z0FJ","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,1,"N","Y","Five Stars","This is my third Kindle and I love it. Great color, easy to use, easy to handle.","2015-08-10",1,1,"Display"
"502",652,"US",46721454,"R84WCT1TXIB3Q","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","first timer for one of these and relatively easy to figure out.  good price.","2015-08-10",1,1,"Price"
"503",653,"US",33684636,"RCQDGOBDXUAVC","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Almost Perfect","I'm really enjoying the sleek design of the Kindle HD 7.  My only wish is that I could use Google Hangouts on it.","2015-08-10",1,1,"Apps"
"504",654,"US",47456885,"R17N0CY5WNRMZ2","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Perfect!","I've always wanted a new tablet and this fit the bill perfectly, not too large. It has a nice resolution, wonderful sound. It does most of my apps that my phone does a lot better.","2015-08-10",1,1,"Display"
"505",655,"US",40269904,"R3D4UGBEDBXR11","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I am very pleased with the Kindle","I am very pleased with the Kindle.  It is exactly what I need to carry with me wherever I go.  Thanks for the great deal.","2015-08-10",1,1,"Portability"
"506",656,"US",130246,"R1O67FBOR53B41","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","I have not used it to the fullest. It has met my expectations.","2015-08-10",1,1,"OTHER"
"507",657,"US",6867342,"R3G4W93DHKOD5U","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Like it very much.","2015-08-10",1,1,"OTHER"
"508",658,"US",38983387,"RHTKPV28FUXRK","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Loved it","2015-08-10",1,1,"OTHER"
"509",659,"US",14273488,"R2RSD7XQOVP12F","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Terrific!","2015-08-10",1,1,"OTHER"
"510",663,"US",128003,"R3LNG66WX5TUSN","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great product.","Arrived very quickly. Ok packaging. Great product.","2015-08-10",1,1,"Speed"
"511",664,"US",16237151,"R2GBQROM0UEGKR","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Very happy with my purchase.  Resolution of screen makes everything crystal clear and vibrant!","2015-08-10",1,1,"Display"
"512",665,"US",51130331,"R2WLSFY1WSW16G","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","and I don't have the problems accessing internet sites like I did with the old one such as Google ...","This is my second Kindle Fire.  I had a first generation for 3.5 years (still have it after having defective charging port replaced).  This one certainly is a few steps up.  It is faster, and I don't have the problems accessing internet sites like I did with the old one such as Google Drive.  What can I say, I am a fan of Kindle Fires, and this one is very nice.","2015-08-10",1,1,"Speed"
"513",666,"US",15245998,"R11ELCOZFV7J0K","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Makes an excellent gift!","We purchased this Kindle Fire HD 7 as a prize for a recruiting contest in our church youth group. The young lady that won was ecstatic. You'd have thought we gave her a million dollars! Beforehand, we loaded it full of preteen-friendly apps and books. Downloading was simple and quick. The Kindle has great speed, a super clear screen, and comes packaged nice and secure. I'm looking forward to eventually getting one of these for myself, too!","2015-08-10",1,1,"Apps"
